baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
OPTN	683.350131473182	1.38643367578109	0.157865269057114	8.78238566381247	1.60043228897073e-18	1.29600071470189e-16
LINC00518	242.87252868976	1.25956137059722	0.143580384617439	8.77251703951927	1.74716068391733e-18	1.40866729228535e-16
LPAR3	4695.37607697912	-0.724212708045225	0.0827096972832101	-8.75607978065032	2.02158649874211e-18	1.62287013128457e-16
SERHL2	9746.20116388485	-0.473042681407537	0.0540628108191699	-8.74987212540201	2.1359464518532e-18	1.70728409496404e-16
IPO5	6573.23167517724	-0.473608376678712	0.0541554148176713	-8.74535590343534	2.22313777535597e-18	1.76935051099576e-16
KIAA0020	11148.8581668835	-0.552777878781734	0.0632324182287874	-8.74200124343931	2.2901696753813e-18	1.81491053249021e-16
FAM116B	1418.69852868134	0.712530199278666	0.0817661762944324	8.71424140848791	2.92712036822054e-18	2.30980936630986e-16
NOTCH3	2214.02068918738	0.537497781239263	0.0617598600956145	8.70302783081321	3.2314462995378e-18	2.52843629445692e-16
YPEL5	398.096760365471	1.18311477906647	0.135939843361019	8.70322305671963	3.22588992241941e-18	2.52843629445692e-16
TCOF1	8042.06013204551	-0.603522241571742	0.0695328243895692	-8.67967390754054	3.9690514505624e-18	3.09252479408525e-16
GPR15	262.532029678621	1.5552512128809	0.179211865483424	8.6782825940995	4.01789697713292e-18	3.11748458342899e-16
AGPAT5	5463.68788320848	-1.01588324173399	0.11761685910443	-8.63722470969914	5.75950291602405e-18	4.45017591978125e-16
ATG4A	512.78694391189	0.724306101937293	0.0842383924543155	8.59828969706541	8.0912841984463e-18	6.22592423966756e-16
UFL1	1419.94878292491	0.57662090430542	0.0671332600652896	8.58919861399007	8.75780138959645e-18	6.71093673424284e-16
NRP2	273.152204480898	1.03278312531163	0.120414210644787	8.57692061245379	9.74468265304937e-18	7.43643601309249e-16
RAB37	1174.77581584455	0.915103534472893	0.106763271060672	8.57133286926785	1.02294094644658e-17	7.774351192994e-16
LPIN3	1570.43386652763	0.73172732956922	0.0853977209651745	8.56846437234106	1.04874127052794e-17	7.93790127374291e-16
WSCD1	241.719751855632	1.14776326452492	0.134011212319362	8.56468085513391	1.08375601645824e-17	8.13650670817875e-16
VCAN	1910.96903730533	-1.39717546321026	0.16313078956043	-8.56475633431968	1.08304633950215e-17	8.13650670817875e-16
OSTCP1	1587.64014872145	1.29470947088664	0.151358880489517	8.55390490930794	1.18992944972942e-17	8.89760149829935e-16
ANKRD6	3510.34410351484	0.463189094944639	0.0541564605952969	8.55279480699414	1.20143367314112e-17	8.94754459226063e-16
MCM2	3203.47985976294	-1.03043241462171	0.120818250991131	-8.52878109200034	1.47897752969946e-17	1.09704637242987e-15
SPA17	538.867645322857	0.939449116196396	0.1101591956951	8.52810435178388	1.48765318758219e-17	1.09908528727187e-15
CDKN1C	514.804845993909	0.984997926119103	0.115599003694571	8.52081674269105	1.58432052016711e-17	1.16585871928488e-15
PLA2R1	320.115693117649	1.17616086045217	0.138381059741763	8.49943527421338	1.90515250395572e-17	1.39419876442685e-15
SMARCC1	16134.1752933776	-0.433588705915132	0.0510154702238189	-8.49916121546776	1.90965533954066e-17	1.39419876442685e-15
ANXA1	2620.42764879899	0.833620874023391	0.0982785342962737	8.48222737541374	2.20923299479928e-17	1.60658888845325e-15
ENTPD4	4352.63635471467	0.517980677414186	0.0611090319909911	8.4763358302018	2.32397289412949e-17	1.68342786518505e-15
THOC5	4879.21711495815	-0.489475027995283	0.0577853507200732	-8.47057293753262	2.44188955935285e-17	1.76196108905211e-15
C10orf54	2283.64103365268	1.14999956370792	0.135834010882193	8.46621222651892	2.53502082110505e-17	1.8220707793245e-15
CDC45	4680.83516725741	-0.841889290432532	0.0995011979253327	-8.46109703185986	2.64873895157384e-17	1.89645618216159e-15
SUPT4H1	2229.12613891203	-0.622491143485583	0.0736775020110868	-8.44886330961535	2.94152617766393e-17	2.09798697840769e-15
GSK3B	10329.6898338648	0.381640415945771	0.0451730207705936	8.44841477137187	2.95284699947848e-17	2.09799213633445e-15
ABCA5	653.699952148687	0.750814315997198	0.0889717187063972	8.43879748434278	3.20619045663124e-17	2.26929755067823e-15
RRP1	4861.04631640798	-0.841185880463876	0.0998109263622899	-8.42779354046442	3.52243826875796e-17	2.48365381200941e-15
ZNF584	3711.36086852834	-0.58588607703957	0.0695350127210924	-8.42577076083356	3.5838322053148e-17	2.51008470686587e-15
ZNF34	2763.14131685718	-0.761602385857427	0.0903907481444267	-8.42566746588419	3.5869955097037e-17	2.51008470686587e-15
KIAA1217	1659.96148215759	1.24444770370562	0.147705648963205	8.42518693388378	3.60174756915277e-17	2.5109325910665e-15
COL4A3	1386.29835780515	0.692129022363948	0.0822084206708785	8.41919862607369	3.79068255687976e-17	2.63274971291304e-15
IER5L	2706.1625182833	-1.60927571183045	0.191183465965862	-8.41744187291701	3.84794091408031e-17	2.66254538472781e-15
IQCJ-SCHIP1-AS1	232.56444924018	1.18471719127201	0.140755578524214	8.41684005489138	3.86775167194888e-17	2.66630434961413e-15
RBMS1	4270.94327702312	0.749594107787568	0.089336867251463	8.39064689472074	4.83474420993087e-17	3.32057394922067e-15
CA13	2173.94741918597	0.687027106028185	0.0820232771539129	8.37600166522254	5.47561377243002e-17	3.74685541682444e-15
ZNF804A	11171.2481438213	1.57057160254752	0.188040690188048	8.3522965214438	6.69483341403772e-17	4.56430113345277e-15
JAG1	3047.29755787386	-0.661258707144352	0.0793216116507323	-8.33642551359138	7.65700138307537e-17	5.20115141566848e-15
KIAA0664	7145.3964050913	-0.544021536443687	0.0652778759692435	-8.33393440528011	7.81992608976508e-17	5.29243464994904e-15
SYNPO2	197.727656577364	1.5620199499604	0.187650236495873	8.3241032845421	8.49694962520158e-17	5.7297248672632e-15
NTF3	154.432345583142	1.24795867271442	0.150039650761602	8.31752584320063	8.98185149527019e-17	6.03476283073516e-15
TSEN2	4797.01534069392	-0.56649946104266	0.0681402639710995	-8.31372565980857	9.27434128007009e-17	6.20878645117761e-15
STMN3	2248.63758289497	-0.704533116198708	0.0847881249310134	-8.30933714800205	9.6238130880802e-17	6.41956798220717e-15
WDHD1	3314.7974323709	-0.60364621492027	0.0727034924093606	-8.30285031592995	1.01642901396954e-16	6.75579198388933e-15
TREX2	2012.24322026747	-0.672494184860648	0.0810019143120891	-8.30220113403273	1.02199994556717e-16	6.76855963949915e-15
STK39	26074.3323330475	-0.499973969546644	0.0603099225190828	-8.2900781274996	1.1317410577364e-16	7.46868547141064e-15
COL18A1	8759.63441659988	-0.658852369625559	0.0795037320029534	-8.28706216710787	1.16079971837524e-16	7.63328722608175e-15
KCNJ10	648.432397787536	0.703761011023709	0.0849441054604687	8.28498937282029	1.1811963202357e-16	7.71271287410238e-15
EIF3K	4824.3087300991	-0.5519719868611	0.06662187008634	-8.28514699671084	1.1796329416039e-16	7.71271287410238e-15
DHRS7C	80.015099716056	1.89663475291928	0.229040240877698	8.28079269237251	1.22358035111532e-16	7.96142948459034e-15
SLMO1	3481.61644118169	-0.568919502217088	0.0687086015598371	-8.28017874474749	1.2299053108785e-16	7.97460282689894e-15
RP2	671.615158512625	0.762505459650881	0.0922296077171024	8.26746940082113	1.36832345900697e-16	8.84118126265691e-15
AJUBA	3199.7876749954	0.961726051972344	0.116369825610592	8.26439368561544	1.40406529915707e-16	9.04062045401694e-15
TMEM40	1281.80573045031	1.08264900350473	0.13104760937734	8.26149373230718	1.43860705742278e-16	9.23097898714463e-15
SPAG1	4152.87151499564	0.547403648109193	0.0663189465789804	8.25410650118334	1.53042837713479e-16	9.78629787089226e-15
TRHDE	2175.69941159907	-0.586897497299633	0.071188625693434	-8.24425941058397	1.66186270682906e-16	1.05902343764392e-14
APOLD1	2828.56022936809	0.879602322982778	0.106726598590652	8.24164111475597	1.69864433185051e-16	1.07875549622726e-14
ALG1	2010.87805254876	-0.509576410828412	0.0618446809079798	-8.23961581411703	1.7276450611884e-16	1.093428328146e-14
PACSIN3	1661.21490825691	-0.801494487703839	0.0973401360218175	-8.23395693143674	1.81128832656863e-16	1.14246703156084e-14
OPHN1	4278.82746431233	0.92968195000114	0.112987926603952	8.2281530243482	1.90122107247108e-16	1.19512690060691e-14
GPR126	5397.76937588189	0.485147227748276	0.0591023388057884	8.20859609875136	2.23789658018288e-16	1.4020119656389e-14
FANK1	1031.52845562191	0.607875044126367	0.0742213569363497	8.1900287089559	2.61163873626378e-16	1.63064743182746e-14
DENND5B	3951.77086802329	-0.757926600663074	0.0925891213228606	-8.18591417473511	2.70244281383463e-16	1.68135360334735e-14
ITGA2	5812.09427049475	1.25450632040899	0.153258942615475	8.18553422723611	2.71098321506071e-16	1.68135360334735e-14
LIMS2	774.953514598767	1.08605466752823	0.132719203662608	8.18310114555195	2.76630778162043e-16	1.70994705007898e-14
NAA16	2749.6103852084	-0.426158165536613	0.0520888248598205	-8.18137415623167	2.80625070254397e-16	1.72887418697593e-14
ZNF774	573.653639788877	0.848837933695653	0.103945174748853	8.16620815489099	3.18233977041904e-16	1.95408306962419e-14
FGD2	242.14242167648	1.61032886255316	0.197327736280872	8.16068178201295	3.33138778356663e-16	2.03885330225939e-14
JAG2	3942.58231799384	-0.772333500164414	0.0946556514928928	-8.15940187387971	3.36687674134157e-16	2.05379481221836e-14
FAM214B	790.555488544816	1.08458225139954	0.133015968797555	8.15377477760002	3.5273750786144e-16	2.14464404779755e-14
CTSC	1732.81776859634	-0.580449685038986	0.0712188102709345	-8.15023001410452	3.63232720597208e-16	2.20123776822047e-14
CYR61	3657.5974336635	0.900889356144382	0.110544826810045	8.14953880829206	3.65314786731236e-16	2.20664410591011e-14
PDE1A	970.038010714902	1.08933744634383	0.133717302173276	8.14657062802706	3.74390121429767e-16	2.24682537598498e-14
ARIH2	6930.46601307668	-0.410862321777508	0.0504324760901392	-8.14678067844941	3.73740642320532e-16	2.24682537598498e-14
PLXNA2	405.738027351807	1.46415554266688	0.179747808890371	8.14560996156494	3.77374722240133e-16	2.2574312416842e-14
POLR1A	10568.5951861406	-0.460380155996967	0.0565654792069107	-8.13888899116268	3.98921520165662e-16	2.37864973310355e-14
ABCF2	3932.65064128955	-0.553890325137223	0.0680930072379845	-8.13432021296079	4.14256252524325e-16	2.4621692137215e-14
GCSH	1733.57282002748	-0.692059155306489	0.0850885182105416	-8.13340236568781	4.17406286759245e-16	2.4729655532471e-14
GPRIN2	555.88856840442	1.0283536279908	0.126505493482722	8.1289246789212	4.33115319688145e-16	2.55786321283343e-14
CFLAR-AS1	1764.41406341269	0.695664125539969	0.0856056744817456	8.12637865131606	4.42305873178793e-16	2.60384765467541e-14
SLC10A7	2808.24337773919	0.704453409918888	0.0867044435117143	8.12476709828271	4.48222243491333e-16	2.63032698838711e-14
SFXN4	4074.81403255494	-0.665116958834415	0.0819301745707252	-8.11809522339369	4.73557181249464e-16	2.77023481674765e-14
TBC1D4	5198.61252766434	-0.475236859259694	0.0586027135192778	-8.10946849932744	5.08416582355711e-16	2.9648041205045e-14
CNTN1	369.692642952798	1.26616330381038	0.156176907141639	8.10723766390172	5.17835119325017e-16	3.01026158393828e-14
RBBP8	5479.47883588429	-0.520234732993539	0.0642015521433609	-8.10314884337787	5.35546507217976e-16	3.10349200932817e-14
KCNQ2	3778.70540345261	-0.658903375056077	0.0815742653315142	-8.07734366197873	6.61928085100444e-16	3.82392349224381e-14
IL15	452.193214373593	1.16029592689306	0.143914781296297	8.06238189324137	7.48220234535778e-16	4.3090049780222e-14
ATAD3B	6615.28877718304	-0.688954287893998	0.0854801294220397	-8.05981802498724	7.64081078776177e-16	4.38672431109146e-14
C1orf116	1642.34171388685	1.72319482739276	0.213969659119813	8.05345409475953	8.04895959231603e-16	4.60678724320705e-14
LNX1-AS1	146.349820375735	1.41631716592767	0.175942286541502	8.04989632548388	8.28641995007833e-16	4.72810374013085e-14
C11orf63	953.672512351834	0.62633095759569	0.077849534955351	8.04540397004182	8.59613864958608e-16	4.88977899134737e-14
S100A10	3166.41357057821	0.921282526633512	0.114619332890339	8.03775858227109	9.14966703849373e-16	5.18872861045345e-14
POLR1B	3757.93184272962	-0.526789496225469	0.0655513302065112	-8.03628995118613	9.25994753083681e-16	5.23525814060481e-14
FNDC8	4009.27428778596	-0.576852134621988	0.0718130028613489	-8.03269758452701	9.53525002647052e-16	5.37451904227567e-14
LANCL3	662.835208093305	0.721360735854584	0.089828709977294	8.03040293061007	9.71530574159323e-16	5.45941302036682e-14
FAM123B	740.715297509096	-0.789716392330448	0.0983563089410967	-8.02913814916937	9.81597759362825e-16	5.49585741404967e-14
COL4A6	723.228237442988	0.914416599376197	0.11389142101962	8.02884529132948	9.8394341105721e-16	5.49585741404967e-14
MDGA1	810.689031681349	0.904263108046032	0.112844215631734	8.01337581181023	1.11601951237374e-15	6.21485460584344e-14
PRR22	1257.19530520987	-0.654742636295897	0.0817606035695583	-8.00804553428805	1.16545756314873e-15	6.45460822431059e-14
DTWD2	1624.39001193981	0.63434191990462	0.0792136779063184	8.00798468990192	1.16603416476707e-15	6.45460822431059e-14
GALNT13	338.187146336642	1.06494945256837	0.132998589989991	8.00722363032959	1.17327025277909e-15	6.47533439509983e-14
ENOSF1	8354.28437571961	-0.469018013717861	0.0586058857315045	-8.00291656484142	1.21506275612836e-15	6.68609013342562e-14
FAM63B	1814.88874915943	0.526863846071014	0.0658545434568633	8.00041756292981	1.23997987216779e-15	6.80301383120693e-14
MCM5	3694.14742539236	-0.998484130072965	0.124884129778222	-7.99528436356281	1.29275147809074e-15	7.07161752498956e-14
RPS6KA5	3095.84495222049	-1.03830316946565	0.129958934390651	-7.98947124592882	1.35518729575824e-15	7.39135094486493e-14
CAMK2D	13059.5054094651	-0.59532834868212	0.0746368928777696	-7.97632813650308	1.50750832979657e-15	8.19801597294651e-14
SLC38A4	896.197763015866	1.37483535040736	0.17240730329962	7.97434519359131	1.53190825090999e-15	8.30634696048973e-14
ARHGAP29	25810.4446504149	-0.742383267297135	0.0931057543805954	-7.97354870529741	1.54181809755652e-15	8.33570693909276e-14
PRR7	10875.0521270525	-0.406393965061985	0.0509858521124237	-7.97072027286877	1.5775221567038e-15	8.50394502148699e-14
TMCC2	524.994719003652	0.73187558596971	0.0920906603020126	7.94733780352442	1.90562261918616e-15	1.02428596667212e-13
ARHGAP42	4821.23052979414	-0.645851102625164	0.0812768508501622	-7.94631061451706	1.92148271444572e-15	1.02982588025091e-13
CBR3-AS1	1100.22347089275	0.758883669859088	0.0955467436385976	7.94253829025864	1.98085177693953e-15	1.05858545681748e-13
CLEC3B	3394.03948180583	-0.554738527270138	0.0698578586116016	-7.94096094978225	2.00620835407478e-15	1.06905539419433e-13
FIG4	1775.43172728574	0.765315128876114	0.0963912030030445	7.93967815560868	2.02706541707802e-15	1.07707452992249e-13
QTRT1	1504.02645866844	-0.648135111608922	0.0816690964543065	-7.93611218622396	2.08617327996253e-15	1.105314208675e-13
PABPN1L	1703.60830318078	-0.496243696245373	0.0625364784235402	-7.93526768303882	2.10041809158154e-15	1.10969097123328e-13
LOXL2	4577.99109022508	0.656744460632597	0.0827904044988813	7.93261567699516	2.14577689393797e-15	1.13043428185187e-13
TPRG1	3572.36959491206	0.574645709917588	0.0724807524046516	7.92825254778548	2.22250983056264e-15	1.16754170815733e-13
COL12A1	6326.20852697564	0.744383508504937	0.0939342194185351	7.92451902099966	2.2903109330654e-15	1.19976061985211e-13
C3orf45	4544.1936630448	-0.628964684610264	0.079381040731405	-7.92336153337217	2.31174165616449e-15	1.20757569780041e-13
ZNF185	1889.33802599146	0.920920011260969	0.116316049409991	7.91739416815051	2.42539914916251e-15	1.26338769163117e-13
POLA1	7489.09190087318	-0.658059934038663	0.0831288606751809	-7.91614282565446	2.44992172905213e-15	1.27258679393677e-13
MRPL21	1873.04472732711	-0.676734167749288	0.0856706267379981	-7.89925548016484	2.80574269118996e-15	1.45334336495605e-13
RASSF6	245.530770589191	1.06367540871019	0.13468514053117	7.89749637202197	2.84561287475841e-15	1.46988983703398e-13
SOCS2	1560.04054122237	-0.750135692933965	0.0951207424234919	-7.88614211603025	3.11671656188287e-15	1.60545533120989e-13
SLC46A3	308.93394047217	1.31120992395099	0.166357396233399	7.88188534828576	3.22477855561299e-15	1.65651782646225e-13
NUFIP1	2329.05032754852	-0.5956238498175	0.0756735107104131	-7.87096890610546	3.51905101269688e-15	1.80268734749865e-13
PA2G4	4764.2102043669	-0.586335165267513	0.0745923037098312	-7.86053166488052	3.82506408920687e-15	1.95404926915296e-13
COL28A1	147.631739865196	1.14885350189042	0.14618132436784	7.85909901185141	3.86906321009146e-15	1.97109637824e-13
SIX3	86.7439070945736	1.65713093647008	0.210993488123649	7.85394350890558	4.0315592793195e-15	2.04825302125208e-13
IL28RA	2106.52536827349	0.490912708534444	0.0625364437287628	7.85002598906428	4.15951065806464e-15	2.10748540008609e-13
HELLS	4151.9407299229	-0.672906299822993	0.0858709740147049	-7.83624859906401	4.64206384206655e-15	2.3455703511521e-13
LFNG	1232.07078134327	-0.875656624765089	0.111790659351099	-7.8330034892712	4.76351085915844e-15	2.40039525468028e-13
RPL37A	12235.6348626865	-0.46735498490914	0.0596689597199042	-7.83246410031246	4.78399821865078e-15	2.40418598825637e-13
EIF2AK3	1672.63191441366	0.568784050459303	0.0726476705132896	7.82935015590424	4.90398078008255e-15	2.45782215096894e-13
CCT7P1	132.974994575227	1.58388950462539	0.203088924951016	7.79899497231283	6.24021504240412e-15	3.11909832200383e-13
TOP1	10608.1367384528	-0.486924643662028	0.0626400113630107	-7.77338051297928	7.64187385076131e-15	3.80943302926123e-13
AUH	3646.71601803229	-0.438088111845394	0.0563763111707632	-7.77078355691684	7.8002087128317e-15	3.87793754345177e-13
B4GALNT1	4633.83463100953	0.762580630792978	0.0981583259502806	7.76888382529305	7.91807476185011e-15	3.92601011721252e-13
ICOSLG	2069.52608317367	-0.634310963950356	0.0817169750454282	-7.76229129379458	8.34085595796239e-15	4.12460887691879e-13
MAPKAPK5	4490.36039276867	-0.38318887058125	0.0493730632775292	-7.76109167922841	8.42014195564475e-15	4.15274235174139e-13
PGM2L1	491.909169153851	0.897311814218168	0.115630948704622	7.76013536402215	8.48387852445595e-15	4.17307807314353e-13
HEATR2	7449.04034889478	-0.550400013780037	0.0709538452124044	-7.75715554431734	8.68553791694797e-15	4.26096865428262e-13
