name_hg38,name,chr,start,end,TargetGene,category,TargetGeneTSS_hg38,chr_hg38,start_hg38,end_hg38
chr2:181683362-181683862,chr2:182548089-182548589,chr2,182548089,182548589,SSFA2,putative_enhancer,181891715,chr2,181683362,181683862
chr2:181714965-181715609,chr2:182579692-182580336,chr2,182579692,182580336,SSFA2,putative_enhancer,181891715,chr2,181714965,181715609
chr2:181738011-181738511,chr2:182602738-182603238,chr2,182602738,182603238,SSFA2,putative_enhancer,181891715,chr2,181738011,181738511
chr2:181741698-181742198,chr2:182606425-182606925,chr2,182606425,182606925,SSFA2,putative_enhancer,181891715,chr2,181741698,181742198
chr2:181742768-181743268,chr2:182607495-182607995,chr2,182607495,182607995,SSFA2,putative_enhancer,181891715,chr2,181742768,181743268
chr2:181743333-181744684,chr2:182608060-182609411,chr2,182608060,182609411,SSFA2,putative_enhancer,181891715,chr2,181743333,181744684
chr2:181764529-181765029,chr2:182629256-182629756,chr2,182629256,182629756,SSFA2,putative_enhancer,181891715,chr2,181764529,181765029
chr2:181766060-181766560,chr2:182630787-182631287,chr2,182630787,182631287,SSFA2,putative_enhancer,181891715,chr2,181766060,181766560
chr2:181770080-181770580,chr2:182634807-182635307,chr2,182634807,182635307,SSFA2,putative_enhancer,181891715,chr2,181770080,181770580
chr2:181774536-181775036,chr2:182639263-182639763,chr2,182639263,182639763,SSFA2,putative_enhancer,181891715,chr2,181774536,181775036
chr2:181777393-181778122,chr2:182642120-182642849,chr2,182642120,182642849,SSFA2,putative_enhancer,181891715,chr2,181777393,181778122
chr2:181778544-181779044,chr2:182643271-182643771,chr2,182643271,182643771,SSFA2,putative_enhancer,181891715,chr2,181778544,181779044
chr2:181782539-181783039,chr2:182647266-182647766,chr2,182647266,182647766,SSFA2,putative_enhancer,181891715,chr2,181782539,181783039
chr2:181784494-181785367,chr2:182649221-182650094,chr2,182649221,182650094,SSFA2,putative_enhancer,181891715,chr2,181784494,181785367
chr2:181785654-181786154,chr2:182650381-182650881,chr2,182650381,182650881,SSFA2,putative_enhancer,181891715,chr2,181785654,181786154
chr2:181789724-181790410,chr2:182654451-182655137,chr2,182654451,182655137,SSFA2,putative_enhancer,181891715,chr2,181789724,181790410
chr2:181790595-181792502,chr2:182655322-182657229,chr2,182655322,182657229,SSFA2,putative_enhancer,181891715,chr2,181790595,181792502
chr2:181796477-181796977,chr2:182661204-182661704,chr2,182661204,182661704,SSFA2,putative_enhancer,181891715,chr2,181796477,181796977
chr2:181803936-181804436,chr2:182668663-182669163,chr2,182668663,182669163,SSFA2,putative_enhancer,181891715,chr2,181803936,181804436
chr2:181805743-181806243,chr2:182670470-182670970,chr2,182670470,182670970,SSFA2,putative_enhancer,181891715,chr2,181805743,181806243
chr2:181810528-181811596,chr2:182675255-182676323,chr2,182675255,182676323,SSFA2,putative_enhancer,181891715,chr2,181810528,181811596
chr2:181812046-181812856,chr2:182676773-182677583,chr2,182676773,182677583,SSFA2,putative_enhancer,181891715,chr2,181812046,181812856
chr2:181814097-181814597,chr2:182678824-182679324,chr2,182678824,182679324,SSFA2,putative_enhancer,181891715,chr2,181814097,181814597
chr2:181816575-181817075,chr2:182681302-182681802,chr2,182681302,182681802,SSFA2,putative_enhancer,181891715,chr2,181816575,181817075
chr2:181819102-181819602,chr2:182683829-182684329,chr2,182683829,182684329,SSFA2,putative_enhancer,181891715,chr2,181819102,181819602
chr2:181844471-181844971,chr2:182709198-182709698,chr2,182709198,182709698,SSFA2,putative_enhancer,181891715,chr2,181844471,181844971
chr2:181857408-181857908,chr2:182722135-182722635,chr2,182722135,182722635,SSFA2,putative_enhancer,181891715,chr2,181857408,181857908
chr2:181875517-181876017,chr2:182740244-182740744,chr2,182740244,182740744,SSFA2,putative_enhancer,181891715,chr2,181875517,181876017
chr2:181876127-181877048,chr2:182740854-182741775,chr2,182740854,182741775,SSFA2,putative_enhancer,181891715,chr2,181876127,181877048
chr2:181877106-181877606,chr2:182741833-182742333,chr2,182741833,182742333,SSFA2,putative_enhancer,181891715,chr2,181877106,181877606
chr2:181891240-181893096,chr2:182755967-182757823,chr2,182755967,182757823,SSFA2,TSS,181891715,chr2,181891240,181893096
chr2:181931889-181932880,chr2:182796616-182797607,chr2,182796616,182797607,SSFA2,putative_enhancer,181891715,chr2,181931889,181932880
chr2:181932881-181934146,chr2:182797608-182798873,chr2,182797608,182798873,SSFA2,putative_enhancer,181891715,chr2,181932881,181934146
chr2:181937357-181937857,chr2:182802084-182802584,chr2,182802084,182802584,SSFA2,putative_enhancer,181891715,chr2,181937357,181937857
chr2:181943436-181943936,chr2:182808163-182808663,chr2,182808163,182808663,SSFA2,putative_enhancer,181891715,chr2,181943436,181943936
chr2:181946474-181946974,chr2:182811201-182811701,chr2,182811201,182811701,SSFA2,putative_enhancer,181891715,chr2,181946474,181946974
chr2:181947208-181947708,chr2:182811935-182812435,chr2,182811935,182812435,SSFA2,putative_enhancer,181891715,chr2,181947208,181947708
chr2:181947906-181948794,chr2:182812633-182813521,chr2,182812633,182813521,SSFA2,putative_enhancer,181891715,chr2,181947906,181948794
chr2:181949009-181949704,chr2:182813736-182814431,chr2,182813736,182814431,SSFA2,putative_enhancer,181891715,chr2,181949009,181949704
chr2:181954097-181955405,chr2:182818824-182820132,chr2,182818824,182820132,SSFA2,putative_enhancer,181891715,chr2,181954097,181955405
chr2:181957543-181958485,chr2:182822270-182823212,chr2,182822270,182823212,SSFA2,putative_enhancer,181891715,chr2,181957543,181958485
chr2:181977570-181978070,chr2:182842297-182842797,chr2,182842297,182842797,SSFA2,putative_enhancer,181891715,chr2,181977570,181978070
chr2:181985573-181986073,chr2:182850300-182850800,chr2,182850300,182850800,SSFA2,putative_enhancer,181891715,chr2,181985573,181986073
chr2:182015503-182016003,chr2:182880230-182880730,chr2,182880230,182880730,SSFA2,putative_enhancer,181891715,chr2,182015503,182016003
chr2:182020609-182021109,chr2:182885336-182885836,chr2,182885336,182885836,SSFA2,putative_enhancer,181891715,chr2,182020609,182021109
chr2:182023202-182023702,chr2:182887929-182888429,chr2,182887929,182888429,SSFA2,putative_enhancer,181891715,chr2,182023202,182023702
chr2:182038521-182039528,chr2:182903248-182904255,chr2,182903248,182904255,SSFA2,putative_enhancer,181891715,chr2,182038521,182039528
chr2:182077496-182078078,chr2:182942223-182942805,chr2,182942223,182942805,SSFA2,putative_enhancer,181891715,chr2,182077496,182078078
chr2:182101220-182101720,chr2:182965947-182966447,chr2,182965947,182966447,SSFA2,putative_enhancer,181891715,chr2,182101220,182101720
chr2:182115038-182115663,chr2:182979765-182980390,chr2,182979765,182980390,SSFA2,putative_enhancer,181891715,chr2,182115038,182115663
chr2:182132033-182132533,chr2:182996760-182997260,chr2,182996760,182997260,SSFA2,putative_enhancer,181891715,chr2,182132033,182132533
chr2:182132561-182133061,chr2:182997288-182997788,chr2,182997288,182997788,SSFA2,putative_enhancer,181891715,chr2,182132561,182133061
chr2:182156243-182156743,chr2:183020970-183021470,chr2,183020970,183021470,SSFA2,putative_enhancer,181891715,chr2,182156243,182156743
chr2:182185639-182186586,chr2:183050366-183051313,chr2,183050366,183051313,SSFA2,putative_enhancer,181891715,chr2,182185639,182186586
chr2:182240705-182241205,chr2:183105432-183105932,chr2,183105432,183105932,SSFA2,putative_enhancer,181891715,chr2,182240705,182241205
chr2:182351930-182352430,chr2:183216657-183217157,chr2,183216657,183217157,SSFA2,putative_enhancer,181891715,chr2,182351930,182352430
chr2:182372372-182373645,chr2:183237099-183238372,chr2,183237099,183238372,SSFA2,putative_enhancer,181891715,chr2,182372372,182373645
chr2:182459307-182459807,chr2:183324034-183324534,chr2,183324034,183324534,SSFA2,putative_enhancer,181891715,chr2,182459307,182459807
chr2:182482340-182482840,chr2:183347067-183347567,chr2,183347067,183347567,SSFA2,putative_enhancer,181891715,chr2,182482340,182482840
chr2:182559498-182560107,chr2:183424225-183424834,chr2,183424225,183424834,SSFA2,putative_enhancer,181891715,chr2,182559498,182560107
chr2:182586416-182586916,chr2:183451143-183451643,chr2,183451143,183451643,SSFA2,putative_enhancer,181891715,chr2,182586416,182586916
chr2:182593303-182593803,chr2:183458030-183458530,chr2,183458030,183458530,SSFA2,putative_enhancer,181891715,chr2,182593303,182593803
chr2:182610906-182611406,chr2:183475633-183476133,chr2,183475633,183476133,SSFA2,putative_enhancer,181891715,chr2,182610906,182611406
chr2:182642285-182642785,chr2:183507012-183507512,chr2,183507012,183507512,SSFA2,putative_enhancer,181891715,chr2,182642285,182642785
chr2:182649245-182649745,chr2:183513972-183514472,chr2,183513972,183514472,SSFA2,putative_enhancer,181891715,chr2,182649245,182649745
chr2:182650611-182651223,chr2:183515338-183515950,chr2,183515338,183515950,SSFA2,putative_enhancer,181891715,chr2,182650611,182651223
chr2:182666873-182667373,chr2:183531600-183532100,chr2,183531600,183532100,SSFA2,putative_enhancer,181891715,chr2,182666873,182667373
chr2:182672735-182673235,chr2:183537462-183537962,chr2,183537462,183537962,SSFA2,putative_enhancer,181891715,chr2,182672735,182673235
chr2:182715722-182717076,chr2:183580449-183581803,chr2,183580449,183581803,SSFA2,putative_enhancer,181891715,chr2,182715722,182717076
chr2:182763236-182763736,chr2:183627963-183628463,chr2,183627963,183628463,SSFA2,putative_enhancer,181891715,chr2,182763236,182763736
chr2:182767515-182768425,chr2:183632242-183633152,chr2,183632242,183633152,SSFA2,putative_enhancer,181891715,chr2,182767515,182768425
chr2:182784643-182785143,chr2:183649370-183649870,chr2,183649370,183649870,SSFA2,putative_enhancer,181891715,chr2,182784643,182785143
chr2:182793225-182793725,chr2:183657952-183658452,chr2,183657952,183658452,SSFA2,putative_enhancer,181891715,chr2,182793225,182793725
chr2:182793947-182794447,chr2:183658674-183659174,chr2,183658674,183659174,SSFA2,putative_enhancer,181891715,chr2,182793947,182794447
chr2:182852004-182852504,chr2:183716732-183717232,chr2,183716732,183717232,SSFA2,putative_enhancer,181891715,chr2,182852004,182852504
chr2:182870167-182870667,chr2:183734895-183735395,chr2,183734895,183735395,SSFA2,putative_enhancer,181891715,chr2,182870167,182870667
,nc_SSFA2,chr0,0,0,SSFA2,negative_control,181891715,,,
chr12:87667333-87667833,chr12:88061110-88061610,chr12,88061110,88061610,KITLG,putative_enhancer,88580473,chr12,87667333,87667833
chr12:87678418-87678918,chr12:88072195-88072695,chr12,88072195,88072695,KITLG,putative_enhancer,88580473,chr12,87678418,87678918
chr12:87755992-87756492,chr12:88149769-88150269,chr12,88149769,88150269,KITLG,putative_enhancer,88580473,chr12,87755992,87756492
chr12:87811972-87812472,chr12:88205749-88206249,chr12,88205749,88206249,KITLG,putative_enhancer,88580473,chr12,87811972,87812472
chr12:87820692-87821305,chr12:88214469-88215082,chr12,88214469,88215082,KITLG,putative_enhancer,88580473,chr12,87820692,87821305
chr12:87827572-87828072,chr12:88221349-88221849,chr12,88221349,88221849,KITLG,putative_enhancer,88580473,chr12,87827572,87828072
chr12:87848190-87848690,chr12:88241967-88242467,chr12,88241967,88242467,KITLG,putative_enhancer,88580473,chr12,87848190,87848690
chr12:87866628-87867128,chr12:88260405-88260905,chr12,88260405,88260905,KITLG,putative_enhancer,88580473,chr12,87866628,87867128
chr12:87953190-87953690,chr12:88346967-88347467,chr12,88346967,88347467,KITLG,putative_enhancer,88580473,chr12,87953190,87953690
chr12:87995533-87996033,chr12:88389310-88389810,chr12,88389310,88389810,KITLG,putative_enhancer,88580473,chr12,87995533,87996033
chr12:88029149-88029649,chr12:88422926-88423426,chr12,88422926,88423426,KITLG,putative_enhancer,88580473,chr12,88029149,88029649
chr12:88035061-88035952,chr12:88428838-88429729,chr12,88428838,88429729,KITLG,putative_enhancer,88580473,chr12,88035061,88035952
chr12:88052635-88053135,chr12:88446412-88446912,chr12,88446412,88446912,KITLG,putative_enhancer,88580473,chr12,88052635,88053135
chr12:88141603-88142709,chr12:88535380-88536486,chr12,88535380,88536486,KITLG,putative_enhancer,88580473,chr12,88141603,88142709
chr12:88185900-88186400,chr12:88579677-88580177,chr12,88579677,88580177,KITLG,putative_enhancer,88580473,chr12,88185900,88186400
chr12:88228644-88229144,chr12:88622421-88622921,chr12,88622421,88622921,KITLG,putative_enhancer,88580473,chr12,88228644,88229144
chr12:88242094-88242922,chr12:88635871-88636699,chr12,88635871,88636699,KITLG,putative_enhancer,88580473,chr12,88242094,88242922
chr12:88247049-88247797,chr12:88640826-88641574,chr12,88640826,88641574,KITLG,putative_enhancer,88580473,chr12,88247049,88247797
chr12:88298596-88299201,chr12:88692373-88692978,chr12,88692373,88692978,KITLG,putative_enhancer,88580473,chr12,88298596,88299201
chr12:88299400-88300039,chr12:88693177-88693816,chr12,88693177,88693816,KITLG,putative_enhancer,88580473,chr12,88299400,88300039
chr12:88308778-88309278,chr12:88702555-88703055,chr12,88702555,88703055,KITLG,putative_enhancer,88580473,chr12,88308778,88309278
chr12:88324937-88325541,chr12:88718714-88719318,chr12,88718714,88719318,KITLG,putative_enhancer,88580473,chr12,88324937,88325541
chr12:88361463-88361963,chr12:88755240-88755740,chr12,88755240,88755740,KITLG,putative_enhancer,88580473,chr12,88361463,88361963
chr12:88391554-88392054,chr12:88785331-88785831,chr12,88785331,88785831,KITLG,putative_enhancer,88580473,chr12,88391554,88392054
chr12:88393331-88393831,chr12:88787108-88787608,chr12,88787108,88787608,KITLG,putative_enhancer,88580473,chr12,88393331,88393831
chr12:88399754-88400254,chr12:88793531-88794031,chr12,88793531,88794031,KITLG,putative_enhancer,88580473,chr12,88399754,88400254
chr12:88420379-88420879,chr12:88814156-88814656,chr12,88814156,88814656,KITLG,putative_enhancer,88580473,chr12,88420379,88420879
chr12:88421328-88421828,chr12:88815105-88815605,chr12,88815105,88815605,KITLG,putative_enhancer,88580473,chr12,88421328,88421828
chr12:88471585-88472085,chr12:88865362-88865862,chr12,88865362,88865862,KITLG,putative_enhancer,88580473,chr12,88471585,88472085
chr12:88472201-88472701,chr12:88865978-88866478,chr12,88865978,88866478,KITLG,putative_enhancer,88580473,chr12,88472201,88472701
chr12:88472746-88473246,chr12:88866523-88867023,chr12,88866523,88867023,KITLG,putative_enhancer,88580473,chr12,88472746,88473246
chr12:88489200-88490153,chr12:88882977-88883930,chr12,88882977,88883930,KITLG,putative_enhancer,88580473,chr12,88489200,88490153
chr12:88490389-88490889,chr12:88884166-88884666,chr12,88884166,88884666,KITLG,putative_enhancer,88580473,chr12,88490389,88490889
chr12:88491379-88492587,chr12:88885156-88886364,chr12,88885156,88886364,KITLG,putative_enhancer,88580473,chr12,88491379,88492587
chr12:88579815-88580750,chr12:88973592-88974527,chr12,88973592,88974527,KITLG,TSS,88580473,chr12,88579815,88580750
chr12:88600246-88600746,chr12:88994023-88994523,chr12,88994023,88994523,KITLG,putative_enhancer,88580473,chr12,88600246,88600746
chr12:88625626-88626126,chr12:89019403-89019903,chr12,89019403,89019903,KITLG,putative_enhancer,88580473,chr12,88625626,88626126
chr12:88633252-88633752,chr12:89027029-89027529,chr12,89027029,89027529,KITLG,putative_enhancer,88580473,chr12,88633252,88633752
chr12:88657960-88658460,chr12:89051737-89052237,chr12,89051737,89052237,KITLG,putative_enhancer,88580473,chr12,88657960,88658460
chr12:88747121-88747621,chr12:89140898-89141398,chr12,89140898,89141398,KITLG,putative_enhancer,88580473,chr12,88747121,88747621
chr12:88747753-88748253,chr12:89141530-89142030,chr12,89141530,89142030,KITLG,putative_enhancer,88580473,chr12,88747753,88748253
chr12:88753062-88753562,chr12:89146839-89147339,chr12,89146839,89147339,KITLG,putative_enhancer,88580473,chr12,88753062,88753562
chr12:88781199-88781699,chr12:89174976-89175476,chr12,89174976,89175476,KITLG,putative_enhancer,88580473,chr12,88781199,88781699
chr12:88853943-88854736,chr12:89247720-89248513,chr12,89247720,89248513,KITLG,putative_enhancer,88580473,chr12,88853943,88854736
chr12:88855142-88855642,chr12:89248919-89249419,chr12,89248919,89249419,KITLG,putative_enhancer,88580473,chr12,88855142,88855642
chr12:88878252-88878752,chr12:89272029-89272529,chr12,89272029,89272529,KITLG,putative_enhancer,88580473,chr12,88878252,88878752
chr12:88897792-88898544,chr12:89291569-89292321,chr12,89291569,89292321,KITLG,putative_enhancer,88580473,chr12,88897792,88898544
chr12:88921859-88922612,chr12:89315636-89316389,chr12,89315636,89316389,KITLG,putative_enhancer,88580473,chr12,88921859,88922612
chr12:88924113-88924613,chr12:89317890-89318390,chr12,89317890,89318390,KITLG,putative_enhancer,88580473,chr12,88924113,88924613
chr12:88925805-88926669,chr12:89319582-89320446,chr12,89319582,89320446,KITLG,putative_enhancer,88580473,chr12,88925805,88926669
chr12:88931434-88932039,chr12:89325211-89325816,chr12,89325211,89325816,KITLG,putative_enhancer,88580473,chr12,88931434,88932039
chr12:88932398-88932898,chr12:89326175-89326675,chr12,89326175,89326675,KITLG,putative_enhancer,88580473,chr12,88932398,88932898
chr12:88934324-88935250,chr12:89328101-89329027,chr12,89328101,89329027,KITLG,putative_enhancer,88580473,chr12,88934324,88935250
chr12:88944137-88944739,chr12:89337914-89338516,chr12,89337914,89338516,KITLG,putative_enhancer,88580473,chr12,88944137,88944739
chr12:88944891-88945391,chr12:89338668-89339168,chr12,89338668,89339168,KITLG,putative_enhancer,88580473,chr12,88944891,88945391
chr12:88946223-88947039,chr12:89340000-89340816,chr12,89340000,89340816,KITLG,putative_enhancer,88580473,chr12,88946223,88947039
chr12:88947396-88948116,chr12:89341173-89341893,chr12,89341173,89341893,KITLG,putative_enhancer,88580473,chr12,88947396,88948116
chr12:88951820-88952391,chr12:89345597-89346168,chr12,89345597,89346168,KITLG,putative_enhancer,88580473,chr12,88951820,88952391
chr12:88952511-88953647,chr12:89346288-89347424,chr12,89346288,89347424,KITLG,putative_enhancer,88580473,chr12,88952511,88953647
chr12:88957303-88957803,chr12:89351080-89351580,chr12,89351080,89351580,KITLG,putative_enhancer,88580473,chr12,88957303,88957803
chr12:88960042-88961364,chr12:89353819-89355141,chr12,89353819,89355141,KITLG,putative_enhancer,88580473,chr12,88960042,88961364
chr12:88969060-88969662,chr12:89362837-89363439,chr12,89362837,89363439,KITLG,putative_enhancer,88580473,chr12,88969060,88969662
chr12:88969982-88970707,chr12:89363759-89364484,chr12,89363759,89364484,KITLG,putative_enhancer,88580473,chr12,88969982,88970707
chr12:89016835-89017595,chr12:89410612-89411372,chr12,89410612,89411372,KITLG,putative_enhancer,88580473,chr12,89016835,89017595
chr12:89019240-89019997,chr12:89413017-89413774,chr12,89413017,89413774,KITLG,putative_enhancer,88580473,chr12,89019240,89019997
chr12:89043683-89044183,chr12:89437460-89437960,chr12,89437460,89437960,KITLG,putative_enhancer,88580473,chr12,89043683,89044183
chr12:89051016-89051516,chr12:89444793-89445293,chr12,89444793,89445293,KITLG,putative_enhancer,88580473,chr12,89051016,89051516
chr12:89064745-89065245,chr12:89458522-89459022,chr12,89458522,89459022,KITLG,putative_enhancer,88580473,chr12,89064745,89065245
chr12:89067305-89067931,chr12:89461082-89461708,chr12,89461082,89461708,KITLG,putative_enhancer,88580473,chr12,89067305,89067931
chr12:89100003-89100503,chr12:89493780-89494280,chr12,89493780,89494280,KITLG,putative_enhancer,88580473,chr12,89100003,89100503
chr12:89117278-89118159,chr12:89511055-89511936,chr12,89511055,89511936,KITLG,putative_enhancer,88580473,chr12,89117278,89118159
chr12:89134089-89134589,chr12:89527866-89528366,chr12,89527866,89528366,KITLG,putative_enhancer,88580473,chr12,89134089,89134589
chr12:89135897-89136685,chr12:89529674-89530462,chr12,89529674,89530462,KITLG,putative_enhancer,88580473,chr12,89135897,89136685
chr12:89162521-89163173,chr12:89556298-89556950,chr12,89556298,89556950,KITLG,putative_enhancer,88580473,chr12,89162521,89163173
chr12:89179981-89180481,chr12:89573758-89574258,chr12,89573758,89574258,KITLG,putative_enhancer,88580473,chr12,89179981,89180481
chr12:89181469-89181969,chr12:89575246-89575746,chr12,89575246,89575746,KITLG,putative_enhancer,88580473,chr12,89181469,89181969
chr12:89186083-89186583,chr12:89579860-89580360,chr12,89579860,89580360,KITLG,putative_enhancer,88580473,chr12,89186083,89186583
chr12:89225307-89226665,chr12:89619084-89620442,chr12,89619084,89620442,KITLG,putative_enhancer,88580473,chr12,89225307,89226665
chr12:89236963-89237463,chr12:89630740-89631240,chr12,89630740,89631240,KITLG,putative_enhancer,88580473,chr12,89236963,89237463
chr12:89247478-89247978,chr12:89641255-89641755,chr12,89641255,89641755,KITLG,putative_enhancer,88580473,chr12,89247478,89247978
chr12:89253420-89253920,chr12:89647197-89647697,chr12,89647197,89647697,KITLG,putative_enhancer,88580473,chr12,89253420,89253920
chr12:89294901-89295401,chr12:89688678-89689178,chr12,89688678,89689178,KITLG,putative_enhancer,88580473,chr12,89294901,89295401
chr12:89346282-89347143,chr12:89740059-89740920,chr12,89740059,89740920,KITLG,putative_enhancer,88580473,chr12,89346282,89347143
chr12:89347289-89347789,chr12:89741066-89741566,chr12,89741066,89741566,KITLG,putative_enhancer,88580473,chr12,89347289,89347789
chr12:89352087-89354457,chr12:89745864-89748234,chr12,89745864,89748234,KITLG,putative_enhancer,88580473,chr12,89352087,89354457
chr12:89370567-89371457,chr12:89764344-89765234,chr12,89764344,89765234,KITLG,putative_enhancer,88580473,chr12,89370567,89371457
chr12:89372909-89373637,chr12:89766686-89767414,chr12,89766686,89767414,KITLG,putative_enhancer,88580473,chr12,89372909,89373637
chr12:89374114-89374614,chr12:89767891-89768391,chr12,89767891,89768391,KITLG,putative_enhancer,88580473,chr12,89374114,89374614
chr12:89375421-89376251,chr12:89769198-89770028,chr12,89769198,89770028,KITLG,putative_enhancer,88580473,chr12,89375421,89376251
chr12:89384691-89385191,chr12:89778468-89778968,chr12,89778468,89778968,KITLG,putative_enhancer,88580473,chr12,89384691,89385191
chr12:89386071-89386571,chr12:89779848-89780348,chr12,89779848,89780348,KITLG,putative_enhancer,88580473,chr12,89386071,89386571
chr12:89433588-89434088,chr12:89827365-89827865,chr12,89827365,89827865,KITLG,putative_enhancer,88580473,chr12,89433588,89434088
chr12:89461702-89462202,chr12:89855479-89855979,chr12,89855479,89855979,KITLG,putative_enhancer,88580473,chr12,89461702,89462202
chr12:89465159-89465659,chr12:89858936-89859436,chr12,89858936,89859436,KITLG,putative_enhancer,88580473,chr12,89465159,89465659
chr12:89470696-89471196,chr12:89864473-89864973,chr12,89864473,89864973,KITLG,putative_enhancer,88580473,chr12,89470696,89471196
chr12:89507494-89507994,chr12:89901271-89901771,chr12,89901271,89901771,KITLG,putative_enhancer,88580473,chr12,89507494,89507994
chr12:89524329-89525099,chr12:89918106-89918876,chr12,89918106,89918876,KITLG,putative_enhancer,88580473,chr12,89524329,89525099
chr12:89525257-89525757,chr12:89919034-89919534,chr12,89919034,89919534,KITLG,putative_enhancer,88580473,chr12,89525257,89525757
chr12:89525871-89526525,chr12:89919648-89920302,chr12,89919648,89920302,KITLG,putative_enhancer,88580473,chr12,89525871,89526525
chr12:89529665-89530165,chr12:89923442-89923942,chr12,89923442,89923942,KITLG,putative_enhancer,88580473,chr12,89529665,89530165
chr12:89542883-89543383,chr12:89936660-89937160,chr12,89936660,89937160,KITLG,putative_enhancer,88580473,chr12,89542883,89543383
chr12:89556939-89557439,chr12:89950716-89951216,chr12,89950716,89951216,KITLG,putative_enhancer,88580473,chr12,89556939,89557439
chr12:89574609-89575109,chr12:89968386-89968886,chr12,89968386,89968886,KITLG,putative_enhancer,88580473,chr12,89574609,89575109
,nc_KITLG,chr0,0,0,KITLG,negative_control,88580473,,,
