chr,start,end,name,class,TargetGene,TargetGeneTSS,isSelfPromoter,ABC.Score.noAux,ENCODE-rE2G.Score.noAux,ABC.Score.Aux,ENCODE-rE2G.Score.Aux,enhancer_midpoint,DistanceToTSS.Kb
chr11,65744373,65744873,intergenic|chr11:65744373-65744873,intergenic,CCND1,69641104,False,3e-06,0.0004397058259324,5e-06,0.0004769059913876,65744623,3896.481
chr11,65766454,65766954,intergenic|chr11:65766454-65766954,intergenic,CCND1,69641104,False,3e-06,0.000524697330576,9.6e-05,0.0006314180164185,65766704,3874.4
chr11,65769737,65770237,intergenic|chr11:65769737-65770237,intergenic,CCND1,69641104,False,3e-06,0.0005348606458481,0.000111,0.0006447608989199,65769987,3871.117
chr11,65773982,65774482,genic|chr11:65773982-65774482,genic,CCND1,69641104,False,3e-06,0.0005231011211612,3e-06,0.0005623588632642,65774232,3866.872
chr11,65779846,65781504,promoter|chr11:65779846-65781504,promoter,CCND1,69641104,False,4.1e-05,0.0089959401082338,6.7e-05,0.0097992289166082,65780675,3860.429
chr11,65786294,65787283,promoter|chr11:65786294-65787283,promoter,CCND1,69641104,False,1.3e-05,0.0109978888377338,1.5e-05,0.0118666513932859,65786788,3854.316
chr11,65791572,65792072,genic|chr11:65791572-65792072,genic,CCND1,69641104,False,7e-06,0.0005800643698192,9e-06,0.000627213299424,65791822,3849.282
chr11,65792433,65793594,genic|chr11:65792433-65793594,genic,CCND1,69641104,False,1.3e-05,0.0005526293355452,1.8e-05,0.0005971626051878,65793013,3848.091
chr11,65809969,65810469,intergenic|chr11:65809969-65810469,intergenic,CCND1,69641104,False,2e-06,0.0004469843099148,2e-06,0.0004845933259146,65810219,3830.885
chr11,65818136,65818913,intergenic|chr11:65818136-65818913,intergenic,CCND1,69641104,False,1.6e-05,0.0004476765527219,0.000363,0.000553348254421,65818524,3822.58
chr11,65833688,65834188,promoter|chr11:65833688-65834188,promoter,CCND1,69641104,False,3e-06,0.0089360550850277,2e-06,0.009678967345023,65833938,3807.166
chr11,65850096,65850596,genic|chr11:65850096-65850596,genic,CCND1,69641104,False,2e-06,0.0005596660114442,2e-06,0.0006017053767573,65850346,3790.758
chr11,65850621,65851121,genic|chr11:65850621-65851121,genic,CCND1,69641104,False,3e-06,0.0005553349179151,5e-06,0.0005951200823764,65850871,3790.233
chr11,65851201,65852022,genic|chr11:65851201-65852022,genic,CCND1,69641104,False,6e-06,0.0005457487585934,7e-06,0.0005880290019761,65851611,3789.493
chr11,65858083,65858584,promoter|chr11:65858083-65858584,promoter,CCND1,69641104,False,2.4e-05,0.0120600933569699,3.6e-05,0.0130919216310366,65858333,3782.771
chr11,65859308,65859808,intergenic|chr11:65859308-65859808,intergenic,CCND1,69641104,False,3.3e-05,0.0006087991785454,4.8e-05,0.0006623824826408,65859558,3781.546
chr11,65860150,65860688,promoter|chr11:65860150-65860688,promoter,CCND1,69641104,False,4.2e-05,0.0119817809708732,0.001824,0.0201549508199074,65860419,3780.685
chr11,65867961,65868461,genic|chr11:65867961-65868461,genic,CCND1,69641104,False,3e-06,0.0005363235974281,4e-06,0.0005804214112704,65868211,3772.893
chr11,65872684,65873184,promoter|chr11:65872684-65873184,promoter,CCND1,69641104,False,2e-06,0.0115041453364044,3e-06,0.0124190167372501,65872934,3768.17
chr11,65873467,65873967,intergenic|chr11:65873467-65873967,intergenic,CCND1,69641104,False,2.1e-05,0.000542221530033,2.9e-05,0.000587678008182,65873717,3767.387
chr11,65879562,65880062,promoter|chr11:65879562-65880062,promoter,CCND1,69641104,False,3e-06,0.0109782842388805,0.00015,0.0137075393247778,65879812,3761.292
chr11,65884578,65885078,genic|chr11:65884578-65885078,genic,CCND1,69641104,False,7e-06,0.0006161220324932,8e-06,0.0006682943936757,65884828,3756.276
chr11,65888047,65889274,promoter|chr11:65888047-65889274,promoter,CCND1,69641104,False,5.6e-05,0.0122642377477688,0.004148,0.0315178194289044,65888660,3752.444
chr11,65890153,65890825,promoter|chr11:65890153-65890825,promoter,CCND1,69641104,False,0.002139,0.0220104499299178,0.002662,0.0254807669320215,65890489,3750.615
chr11,65890898,65892156,promoter|chr11:65890898-65892156,promoter,CCND1,69641104,False,0.003444,0.027011334194114,0.004359,0.0328031778332712,65891527,3749.577
chr11,65899194,65899694,genic|chr11:65899194-65899694,genic,CCND1,69641104,False,0.001045,0.000902197868084,2.8e-05,0.0006921065815279,65899444,3741.66
chr11,65900276,65900803,promoter|chr11:65900276-65900803,promoter,CCND1,69641104,False,4.7e-05,0.0121180946600091,0.00297,0.0260036965279779,65900539,3740.565
chr11,65902796,65903568,intergenic|chr11:65902796-65903568,intergenic,CCND1,69641104,False,5e-05,0.000643067520422,0.003396,0.0014946609782572,65903182,3737.922
chr11,65906517,65907017,intergenic|chr11:65906517-65907017,intergenic,CCND1,69641104,False,6e-06,0.0006364874263423,8e-06,0.0006886887887832,65906767,3734.337
chr11,65911642,65912142,intergenic|chr11:65911642-65912142,intergenic,CCND1,69641104,False,2.9e-05,0.0006332424100325,3.9e-05,0.0006873394397007,65911892,3729.212
chr11,65915633,65916397,intergenic|chr11:65915633-65916397,intergenic,CCND1,69641104,False,0.001641,0.0009558616445321,8.1e-05,0.0006928630227802,65916015,3725.089
chr11,65918810,65919573,promoter|chr11:65918810-65919573,promoter,CCND1,69641104,False,0.00111,0.0162613339786384,5.2e-05,0.0130054806749612,65919191,3721.913
chr11,65932211,65932935,intergenic|chr11:65932211-65932935,intergenic,CCND1,69641104,False,7e-06,0.0004786781872398,9e-06,0.0005191737067488,65932573,3708.531
chr11,65945393,65945893,promoter|chr11:65945393-65945893,promoter,CCND1,69641104,False,2e-06,0.0089602073769788,3e-06,0.0097092085401047,65945643,3695.461
chr11,65961353,65961938,promoter|chr11:65961353-65961938,promoter,CCND1,69641104,False,3.3e-05,0.0090226480074404,3.7e-05,0.0097829870372134,65961645,3679.459
chr11,65988894,65989668,intergenic|chr11:65988894-65989668,intergenic,CCND1,69641104,False,1.8e-05,0.0004887432548869,0.00113,0.0007871992575805,65989281,3651.823
chr11,66001828,66002493,promoter|chr11:66001828-66002493,promoter,CCND1,69641104,False,4.2e-05,0.0090495010332869,0.002057,0.0159392003873959,66002160,3638.944
chr11,66011180,66011680,promoter|chr11:66011180-66011680,promoter,CCND1,69641104,False,1.5e-05,0.0118064635938331,2.4e-05,0.0128922234962108,66011430,3629.674
chr11,66011740,66012447,promoter|chr11:66011740-66012447,promoter,CCND1,69641104,False,1.9e-05,0.0117782561964123,3.3e-05,0.0128523383016495,66012093,3629.011
chr11,66015068,66015846,intergenic|chr11:66015068-66015846,intergenic,CCND1,69641104,False,2.4e-05,0.0006562516467596,0.001134,0.0009854899336364,66015457,3625.647
chr11,66020962,66021754,genic|chr11:66020962-66021754,genic,CCND1,69641104,False,1.1e-05,0.0006271721598718,1.9e-05,0.000681089485923,66021358,3619.746
chr11,66022346,66023095,genic|chr11:66022346-66023095,genic,CCND1,69641104,False,8e-06,0.0006307918281453,1.2e-05,0.0006879798923705,66022720,3618.384
chr11,66026267,66026767,promoter|chr11:66026267-66026767,promoter,CCND1,69641104,False,3e-06,0.0114421053250434,5e-06,0.0124345401366068,66026517,3614.587
chr11,66032793,66033293,intergenic|chr11:66032793-66033293,intergenic,CCND1,69641104,False,1e-06,0.0005031653184639,3e-06,0.0005457314241907,66033043,3608.061
chr11,66045064,66045799,genic|chr11:66045064-66045799,genic,CCND1,69641104,False,5e-06,0.0005858419033234,1.1e-05,0.0006291985236705,66045431,3595.673
chr11,66048930,66049430,promoter|chr11:66048930-66049430,promoter,CCND1,69641104,False,2e-06,0.0117550693124939,2e-06,0.0127644788099403,66049180,3591.924
chr11,66051967,66052594,promoter|chr11:66051967-66052594,promoter,CCND1,69641104,False,3.5e-05,0.0105256290756954,5.1e-05,0.0113199886885219,66052280,3588.824
chr11,66068165,66068665,genic|chr11:66068165-66068665,genic,CCND1,69641104,False,5e-06,0.0006607702066654,0.000158,0.0007953952085534,66068415,3572.689
chr11,66068915,66069765,intergenic|chr11:66068915-66069765,intergenic,CCND1,69641104,False,7e-06,0.0006569838177963,0.000189,0.00079790028103,66069340,3571.764
chr11,66069816,66070602,promoter|chr11:66069816-66070602,promoter,CCND1,69641104,False,1.2e-05,0.0114346451760454,0.00045,0.0147278604772404,66070209,3570.895
chr11,66070947,66071447,genic|chr11:66070947-66071447,genic,CCND1,69641104,False,6e-06,0.0006638398506904,0.00022,0.0008196827758666,66071197,3569.907
chr11,66076598,66077098,genic|chr11:66076598-66077098,genic,CCND1,69641104,False,7e-05,0.0007219422690724,6.7e-05,0.0007667071824201,66076848,3564.256
chr11,66080396,66080896,genic|chr11:66080396-66080896,genic,CCND1,69641104,False,5e-06,0.0006213635425367,0.000191,0.000754255738172,66080646,3560.458
chr11,66081467,66081967,genic|chr11:66081467-66081967,genic,CCND1,69641104,False,3e-06,0.0006307382436231,8.8e-05,0.0007521734794654,66081717,3559.387
chr11,66107016,66107516,genic|chr11:66107016-66107516,genic,CCND1,69641104,False,2e-06,0.0005123728213691,3e-06,0.0005555989572535,66107266,3533.838
chr11,66112557,66113584,genic|chr11:66112557-66113584,genic,CCND1,69641104,False,1.8e-05,0.0005132786345568,3.1e-05,0.0005580033212513,66113070,3528.034
chr11,66119273,66120056,genic|chr11:66119273-66120056,genic,CCND1,69641104,False,0.000371,0.0007152156332242,2.2e-05,0.0006550307803955,66119664,3521.44
chr11,66124495,66124995,genic|chr11:66124495-66124995,genic,CCND1,69641104,False,3e-06,0.0006414168037605,4e-06,0.0006978912742044,66124745,3516.359
chr11,66134447,66134947,genic|chr11:66134447-66134947,genic,CCND1,69641104,False,2e-06,0.0006137856869862,5e-06,0.0006593815375429,66134697,3506.407
chr11,66137421,66137921,genic|chr11:66137421-66137921,genic,CCND1,69641104,False,5e-06,0.0006427692189159,0.00037,0.0009451850183653,66137671,3503.433
chr11,66141858,66142358,genic|chr11:66141858-66142358,genic,CCND1,69641104,False,5e-06,0.0006364089298196,8e-06,0.000689462502583,66142108,3498.996
chr11,66142667,66143167,genic|chr11:66142667-66143167,genic,CCND1,69641104,False,8e-06,0.0006292381237315,1.3e-05,0.0006809137380529,66142917,3498.187
chr11,66157146,66157646,genic|chr11:66157146-66157646,genic,CCND1,69641104,False,8.6e-05,0.0005687068974394,0.000185,0.0006611915948499,66157396,3483.708
chr11,66172072,66172572,genic|chr11:66172072-66172572,genic,CCND1,69641104,False,7e-06,0.0005701828407648,1e-05,0.0006185464793901,66172322,3468.782
chr11,66176615,66177115,genic|chr11:66176615-66177115,genic,CCND1,69641104,False,1e-06,0.0006163512980878,2.7e-05,0.0007292202341978,66176865,3464.239
chr11,66183656,66184156,genic|chr11:66183656-66184156,genic,CCND1,69641104,False,3e-06,0.000598280684313,0.000137,0.0007876164218686,66183906,3457.198
chr11,66188503,66189251,genic|chr11:66188503-66189251,genic,CCND1,69641104,False,3e-06,0.0005946530705669,0.00012,0.000703132576774,66188877,3452.227
chr11,66208944,66209864,genic|chr11:66208944-66209864,genic,CCND1,69641104,False,6e-06,0.0005021458871287,9e-06,0.0005447417245087,66209404,3431.7
chr11,66222624,66223124,genic|chr11:66222624-66223124,genic,CCND1,69641104,False,6e-06,0.0005014112263139,1.2e-05,0.000544292471147,66222874,3418.23
chr11,66256980,66258665,promoter|chr11:66256980-66258665,promoter,CCND1,69641104,False,3.9e-05,0.0091077744063343,0.001438,0.0141190396938619,66257822,3383.282
chr11,66267180,66267932,genic|chr11:66267180-66267932,genic,CCND1,69641104,False,2.6e-05,0.0006670486533271,0.000941,0.0009536885015717,66267556,3373.548
chr11,66268250,66268834,promoter|chr11:66268250-66268834,promoter,CCND1,69641104,False,4.3e-05,0.0117091114687896,0.001624,0.0188113164944127,66268542,3372.562
chr11,66277950,66278450,promoter|chr11:66277950-66278450,promoter,CCND1,69641104,False,5e-06,0.0115026291567348,7e-06,0.012401953570438,66278200,3362.904
chr11,66282348,66282848,genic|chr11:66282348-66282848,genic,CCND1,69641104,False,2e-05,0.0006236743363429,2.6e-05,0.000676669582255,66282598,3358.506
chr11,66288917,66289524,promoter|chr11:66288917-66289524,promoter,CCND1,69641104,False,4.7e-05,0.0110233339642456,6.4e-05,0.0120341428087641,66289220,3351.884
chr11,66291651,66292151,promoter|chr11:66291651-66292151,promoter,CCND1,69641104,False,5e-06,0.0118787411039949,0.000506,0.0173412158378284,66291901,3349.203
chr11,66311731,66312541,intergenic|chr11:66311731-66312541,intergenic,CCND1,69641104,False,5.3e-05,0.0006905740712305,6.8e-05,0.0007491980539995,66312136,3328.968
chr11,66312661,66313161,intergenic|chr11:66312661-66313161,intergenic,CCND1,69641104,False,3.1e-05,0.0006994867080265,4.1e-05,0.000757057358564,66312911,3328.193
chr11,66316794,66317294,promoter|chr11:66316794-66317294,promoter,CCND1,69641104,False,2e-06,0.0121452160097269,0.000117,0.0150502935794669,66317044,3324.06
chr11,66322221,66322721,intergenic|chr11:66322221-66322721,intergenic,CCND1,69641104,False,2e-06,0.000648265857166,3e-06,0.0007047962321758,66322471,3318.633
chr11,66327065,66327565,intergenic|chr11:66327065-66327565,intergenic,CCND1,69641104,False,7e-06,0.0006790798304273,1.1e-05,0.0007347839571136,66327315,3313.789
chr11,66328278,66329197,intergenic|chr11:66328278-66329197,intergenic,CCND1,69641104,False,2.2e-05,0.0006486397940771,2.9e-05,0.0007061027418406,66328737,3312.367
chr11,66336221,66337030,promoter|chr11:66336221-66337030,promoter,CCND1,69641104,False,5.8e-05,0.0091646921372245,0.005244,0.0297650625397947,66336625,3304.479
chr11,66344861,66345398,promoter|chr11:66344861-66345398,promoter,CCND1,69641104,False,3.7e-05,0.0115889171774637,5.7e-05,0.0126938585191969,66345129,3295.975
chr11,66347440,66348330,promoter|chr11:66347440-66348330,promoter,CCND1,69641104,False,2e-05,0.0118286508397036,3.5e-05,0.0128764214306323,66347885,3293.219
chr11,66358013,66358964,intergenic|chr11:66358013-66358964,intergenic,CCND1,69641104,False,4e-06,0.0006780063067182,6e-06,0.000727749674414,66358488,3282.616
chr11,66359616,66360116,intergenic|chr11:66359616-66360116,intergenic,CCND1,69641104,False,4e-06,0.0006903084973279,6e-06,0.0007459549261817,66359866,3281.238
chr11,66361099,66361599,intergenic|chr11:66361099-66361599,intergenic,CCND1,69641104,False,4e-06,0.0006907254665503,3e-06,0.0007479079219762,66361349,3279.755
chr11,66363840,66364340,genic|chr11:66363840-66364340,genic,CCND1,69641104,False,6e-06,0.0006744351681512,9e-06,0.0007240708741397,66364090,3277.014
chr11,66370966,66372911,promoter|chr11:66370966-66372911,promoter,CCND1,69641104,False,0.000111,0.0092767637821303,0.00687,0.034230524537704,66371938,3269.166
chr11,66380201,66380701,intergenic|chr11:66380201-66380701,intergenic,CCND1,69641104,False,5e-06,0.0005546517317411,7e-06,0.0006015706920674,66380451,3260.653
chr11,66386098,66386598,intergenic|chr11:66386098-66386598,intergenic,CCND1,69641104,False,1.3e-05,0.0006799326509358,0.000434,0.0008635385553868,66386348,3254.756
chr11,66388946,66389446,intergenic|chr11:66388946-66389446,intergenic,CCND1,69641104,False,8e-06,0.0006919381760048,0.000181,0.0008458962472343,66389196,3251.908
chr11,66408337,66409267,intergenic|chr11:66408337-66409267,intergenic,CCND1,69641104,False,2.4e-05,0.0005540424481232,0.001241,0.0008906157157416,66408802,3232.302
chr11,66418041,66418541,intergenic|chr11:66418041-66418541,intergenic,CCND1,69641104,False,4e-06,0.0006745797852422,3e-06,0.0007333123270052,66418291,3222.813
chr11,66418634,66419134,intergenic|chr11:66418634-66419134,intergenic,CCND1,69641104,False,4e-06,0.0006757709751087,7e-06,0.0007207179673595,66418884,3222.22
chr11,66420753,66421253,promoter|chr11:66420753-66421253,promoter,CCND1,69641104,False,1e-06,0.0112476807287738,1e-06,0.0121250303413935,66421003,3220.101
chr11,66421529,66422029,genic|chr11:66421529-66422029,genic,CCND1,69641104,False,2e-06,0.0006858190456327,4e-06,0.0007378120358097,66421779,3219.325
chr11,66429920,66430420,intergenic|chr11:66429920-66430420,intergenic,CCND1,69641104,False,7e-06,0.0006382922638958,7e-06,0.0006919866832051,66430170,3210.934
chr11,66431662,66432162,intergenic|chr11:66431662-66432162,intergenic,CCND1,69641104,False,1e-06,0.0006767015219837,2e-06,0.0007205760572343,66431912,3209.192
chr11,66438598,66439342,promoter|chr11:66438598-66439342,promoter,CCND1,69641104,False,4e-05,0.0110406832704164,5.5e-05,0.0119483299751281,66438970,3202.134
chr11,66443593,66444093,intergenic|chr11:66443593-66444093,intergenic,CCND1,69641104,False,0.000166,0.000849645197891,0.00016,0.0008915208520183,66443843,3197.261
chr11,66466256,66467114,promoter|chr11:66466256-66467114,promoter,CCND1,69641104,False,2.5e-05,0.0091370028920784,3.6e-05,0.0099215003500594,66466685,3174.419
chr11,66478898,66479398,intergenic|chr11:66478898-66479398,intergenic,CCND1,69641104,False,1e-05,0.0007590142371316,0.000649,0.0011009701490348,66479148,3161.956
chr11,66479762,66480891,promoter|chr11:66479762-66480891,promoter,CCND1,69641104,False,8.2e-05,0.0114402094155737,0.002342,0.0205560994627014,66480326,3160.778
chr11,66487917,66488417,genic|chr11:66487917-66488417,genic,CCND1,69641104,False,2e-06,0.0005776569776505,8.5e-05,0.0007560711129656,66488167,3152.937
chr11,66510105,66510897,promoter|chr11:66510105-66510897,promoter,CCND1,69641104,False,1.5e-05,0.0091299518520539,2.4e-05,0.0099096960772426,66510501,3130.603
chr11,66545880,66546488,promoter|chr11:66545880-66546488,promoter,CCND1,69641104,False,2.3e-05,0.0110201790896533,3.5e-05,0.0119666628827841,66546184,3094.92
chr11,66546590,66547090,promoter|chr11:66546590-66547090,promoter,CCND1,69641104,False,5e-06,0.0116156549778629,8e-06,0.0126106042367781,66546840,3094.264
chr11,66568326,66568826,promoter|chr11:66568326-66568826,promoter,CCND1,69641104,False,1e-06,0.0091197160091171,2e-06,0.0098819180645259,66568576,3072.528
chr11,66578955,66579705,intergenic|chr11:66578955-66579705,intergenic,CCND1,69641104,False,3e-06,0.0006087161081393,0.000132,0.000753314767938,66579330,3061.774
chr11,66592602,66593468,promoter|chr11:66592602-66593468,promoter,CCND1,69641104,False,4.8e-05,0.0092178357487625,7.5e-05,0.0100428048462388,66593035,3048.069
chr11,66616281,66617247,promoter|chr11:66616281-66617247,promoter,CCND1,69641104,False,9.3e-05,0.0093120435094704,0.006066,0.031585360728914,66616764,3024.34
chr11,66632931,66633431,genic|chr11:66632931-66633431,genic,CCND1,69641104,False,2e-06,0.0006424657135816,1e-06,0.0006963625146958,66633181,3007.923
chr11,66638309,66638866,promoter|chr11:66638309-66638866,promoter,CCND1,69641104,False,0.001464,0.0134928021713436,0.001543,0.0144635629547889,66638587,3002.517
chr11,66650993,66651493,intergenic|chr11:66650993-66651493,intergenic,CCND1,69641104,False,2e-06,0.0007918975487909,3e-06,0.0008605101025851,66651243,2989.861
chr11,66652673,66653419,intergenic|chr11:66652673-66653419,intergenic,CCND1,69641104,False,4e-06,0.0007809368707524,8e-06,0.000841522764101,66653046,2988.058
chr11,66655426,66655926,intergenic|chr11:66655426-66655926,intergenic,CCND1,69641104,False,3e-06,0.00078726082949,3e-06,0.0008575856563771,66655676,2985.428
chr11,66668184,66668684,genic|chr11:66668184-66668684,genic,CCND1,69641104,False,2e-06,0.0007590662377508,3e-05,0.0008903847768011,66668434,2972.67
