element_name,chr,start,end,name,class,activity_base,activity_base_squared,TargetGene,TargetGeneTSS,TargetGeneExpression,TargetGenePromoterActivityQuantile,TargetGeneIsExpressed,distance,isSelfPromoter,powerlaw_contact,powerlaw_contact_reference,hic_contact,juicebox_contact_values,hic_contact_pl_scaled,hic_pseudocount,hic_contact_pl_scaled_adj,ABC.Score.Numerator,ABC.Score,powerlaw.Score.Numerator,powerlaw.Score,CellType,hic_contact_squared,activity_base+aux,activity_base_squared+aux,TargetGeneExpression+aux,powerlaw_contact+aux,powerlaw_contact_reference+aux,hic_contact+aux,juicebox_contact_values+aux,hic_contact_pl_scaled+aux,hic_pseudocount+aux,hic_contact_pl_scaled_adj+aux,ABC.Score.Numerator+aux,ABC.Score+aux,powerlaw.Score.Numerator+aux,powerlaw.Score+aux,hic_contact_squared+aux,distance kb,Hi-C FC(+aux/-aux),Hi-C log2FC(+aux/-aux),Hi-C log10FC(+aux/-aux)
intergenic|chr12:85468576-85469076|KITLG,chr12,85468576,85469076,intergenic|chr12:85468576-85469076,intergenic,0.728792,0.531138,KITLG,88580473,,0.812428,True,3111647.0,False,0.00024,0.000458,0.0,,0.0,0.00024,0.00024,0.000175,5.4e-05,0.000334,1.3e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.728792,0.531138,,0.000373,0.000458,0.0,,0.0,0.000373,0.000373,0.000272,0.000111,0.000334,1.3e-05,0.0,3111.647,1.5541666666666667,0.6361412246467193,0.1914975900970819
intergenic|chr12:85477073-85477573|KITLG,chr12,85477073,85477573,intergenic|chr12:85477073-85477573,intergenic,0.576923,0.33284,KITLG,88580473,,0.812428,True,3103150.0,False,0.00024,0.000459,0.0,,0.0,0.00024,0.00024,0.000139,4.3e-05,0.000265,1.1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.576923,0.33284,,0.000374,0.000459,0.000229,0.000229,0.000229,0.000374,0.000602,0.000348,0.000142,0.000265,1.1e-05,0.0,3103.15,2.5083333333333333,1.3267290811511838,0.3993852495462184
intergenic|chr12:85516744-85517244|KITLG,chr12,85516744,85517244,intergenic|chr12:85516744-85517244,intergenic,0.686146,0.470796,KITLG,88580473,,0.812428,True,3063479.0,False,0.000244,0.000464,0.0,,0.0,0.000244,0.000244,0.000167,5.2e-05,0.000318,1.3e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.686146,0.470796,,0.000378,0.000464,0.000176,0.000176,0.000176,0.000378,0.000554,0.00038,0.000155,0.000318,1.3e-05,0.0,3063.479,2.2704918032786887,1.1830048284863022,0.3561199383897007
intergenic|chr12:85568370-85569242|KITLG,chr12,85568370,85569242,intergenic|chr12:85568370-85569242,intergenic,0.956565,0.915017,KITLG,88580473,,0.812428,True,3011667.0,False,0.000248,0.000471,0.0,,0.0,0.000248,0.000248,0.000237,7.4e-05,0.000451,1.8e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.956565,0.915017,,0.000384,0.000471,0.000193,0.000193,0.000193,0.000384,0.000577,0.000552,0.000225,0.000451,1.8e-05,0.0,3011.667,2.3266129032258065,1.2182311982586072,0.3667241323295149
intergenic|chr12:85575641-85576141|KITLG,chr12,85575641,85576141,intergenic|chr12:85575641-85576141,intergenic,1.640075,2.689846,KITLG,88580473,,0.812428,True,3004582.0,False,0.000249,0.000472,0.0,,0.0,0.000249,0.000249,0.000408,0.000126,0.000774,3.1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.640075,2.689846,,0.000385,0.000472,0.000179,0.000179,0.000179,0.000385,0.000564,0.000925,0.000377,0.000774,3.1e-05,0.0,3004.582,2.265060240963856,1.1795494203307122,0.3550797568876058
intergenic|chr12:85620855-85621487|KITLG,chr12,85620855,85621487,intergenic|chr12:85620855-85621487,intergenic,0.680972,0.463723,KITLG,88580473,,0.812428,True,2959302.0,False,0.000253,0.000478,0.0,,0.0,0.000253,0.000253,0.000172,5.3e-05,0.000326,1.3e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.680972,0.463723,,0.000391,0.000478,0.00018,0.00018,0.00018,0.000391,0.00057,0.000388,0.000158,0.000326,1.3e-05,0.0,2959.302,2.2529644268774702,1.1718245343577929,0.3527543344966735
intergenic|chr12:85626384-85626884|KITLG,chr12,85626384,85626884,intergenic|chr12:85626384-85626884,intergenic,1.848766,3.417936,KITLG,88580473,,0.812428,True,2953839.0,False,0.000253,0.000479,0.0,,0.0,0.000253,0.000253,0.000468,0.000145,0.000886,3.5e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.848766,3.417936,,0.000391,0.000479,0.0,,0.0,0.000391,0.000391,0.000723,0.000295,0.000886,3.5e-05,0.0,2953.839,1.5454545454545454,0.6280312226130427,0.1890562362200487
intergenic|chr12:85633388-85634011|KITLG,chr12,85633388,85634011,intergenic|chr12:85633388-85634011,intergenic,1.012947,1.026062,KITLG,88580473,,0.812428,True,2946773.5,False,0.000254,0.00048,0.000326,0.000326,0.000326,0.000254,0.00058,0.000588,0.000182,0.000486,1.9e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.012947,1.026062,,0.000392,0.00048,0.0,,0.0,0.000392,0.000392,0.000397,0.000162,0.000486,1.9e-05,0.0,2946.7735,0.6758620689655173,-0.565199245899727,-0.1701419265424801
intergenic|chr12:85725908-85726408|KITLG,chr12,85725908,85726408,intergenic|chr12:85725908-85726408,intergenic,0.921504,0.84917,KITLG,88580473,,0.812428,True,2854315.0,False,0.000263,0.000494,0.000345,0.000345,0.000345,0.000263,0.000607,0.00056,0.000173,0.000455,1.8e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.921504,0.84917,,0.000404,0.000494,0.0,,0.0,0.000404,0.000404,0.000372,0.000152,0.000455,1.8e-05,0.0,2854.315,0.6655683690280066,-0.587341223503886,-0.1768073259646523
intergenic|chr12:85728557-85729057|KITLG,chr12,85728557,85729057,intergenic|chr12:85728557-85729057,intergenic,0.449185,0.201767,KITLG,88580473,,0.812428,True,2851666.0,False,0.000263,0.000494,0.000345,0.000345,0.000345,0.000263,0.000608,0.000273,8.5e-05,0.000222,9e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.449185,0.201767,,0.000404,0.000494,0.0,,0.0,0.000404,0.000404,0.000182,7.4e-05,0.000222,9e-06,0.0,2851.666,0.6644736842105263,-0.5897160306917897,-0.17752221416213
intergenic|chr12:85782637-85783356|KITLG,chr12,85782637,85783356,intergenic|chr12:85782637-85783356,intergenic,1.749516,3.060806,KITLG,88580473,,0.812428,True,2797476.5,False,0.000268,0.000502,0.0,,0.0,0.000268,0.000268,0.00047,0.000146,0.000879,3.5e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.749516,3.060806,,0.000412,0.000502,0.0,,0.0,0.000412,0.000412,0.00072,0.000293,0.000879,3.5e-05,0.0,2797.4765,1.537313432835821,0.6204113367254465,0.1867624220043455
intergenic|chr12:85784263-85784763|KITLG,chr12,85784263,85784763,intergenic|chr12:85784263-85784763,intergenic,0.585654,0.342991,KITLG,88580473,,0.812428,True,2795960.0,False,0.000269,0.000503,0.0,,0.0,0.000269,0.000269,0.000157,4.9e-05,0.000294,1.2e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.585654,0.342991,,0.000412,0.000503,0.0,,0.0,0.000412,0.000412,0.000241,9.8e-05,0.000294,1.2e-05,0.0,2795.96,1.5315985130111525,0.6150381646265952,0.1851449360307264
genic|chr12:85804734-85805234|KITLG,chr12,85804734,85805234,genic|chr12:85804734-85805234,genic,0.634255,0.402279,KITLG,88580473,,0.812428,True,2775489.0,False,0.000271,0.000506,0.0,,0.0,0.000271,0.000271,0.000172,5.3e-05,0.000321,1.3e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.634255,0.402279,,0.000415,0.000506,0.000189,0.000189,0.000189,0.000415,0.000604,0.000383,0.000156,0.000321,1.3e-05,0.0,2775.489,2.2287822878228787,1.1562556979712078,0.3480676477467259
genic|chr12:85807611-85808111|KITLG,chr12,85807611,85808111,genic|chr12:85807611-85808111,genic,0.421093,0.177319,KITLG,88580473,,0.812428,True,2772612.0,False,0.000271,0.000506,0.0,,0.0,0.000271,0.000271,0.000114,3.5e-05,0.000213,9e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.421093,0.177319,,0.000415,0.000506,0.000377,0.000377,0.000377,0.000415,0.000792,0.000333,0.000136,0.000213,9e-06,0.0,2772.612,2.922509225092251,1.5472075787257378,0.4657558907150876
promoter|chr12:85836196-85836790|KITLG,chr12,85836196,85836790,promoter|chr12:85836196-85836790,promoter,0.647903,0.419778,KITLG,88580473,,0.812428,True,2743980.0,False,0.000274,0.000511,0.0,,0.0,0.000274,0.000274,0.000178,5.5e-05,0.000331,1.3e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.647903,0.419778,,0.000419,0.000511,0.000195,0.000195,0.000195,0.000419,0.000614,0.000398,0.000162,0.000331,1.3e-05,0.0,2743.98,2.240875912408759,1.1640627624096511,0.3504178083207798
intergenic|chr12:85844038-85844538|KITLG,chr12,85844038,85844538,intergenic|chr12:85844038-85844538,intergenic,0.366758,0.134511,KITLG,88580473,,0.812428,True,2736185.0,False,0.000275,0.000512,0.0,,0.0,0.000275,0.000275,0.000101,3.1e-05,0.000188,8e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.366758,0.134511,,0.00042,0.000512,0.000199,0.000199,0.000199,0.00042,0.000619,0.000227,9.2e-05,0.000188,8e-06,0.0,2736.185,2.2509090909090905,1.170507790802242,0.3523579551898552
intergenic|chr12:85866929-85867627|KITLG,chr12,85866929,85867627,intergenic|chr12:85866929-85867627,intergenic,1.23281,1.51982,KITLG,88580473,,0.812428,True,2713195.0,False,0.000277,0.000516,0.0,,0.0,0.000277,0.000277,0.000342,0.000106,0.000636,2.5e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.23281,1.51982,,0.000423,0.000516,0.0,,0.0,0.000423,0.000423,0.000522,0.000213,0.000636,2.5e-05,0.0,2713.195,1.5270758122743682,0.6107716870707609,0.1838605983105936
intergenic|chr12:85872436-85872936|KITLG,chr12,85872436,85872936,intergenic|chr12:85872436-85872936,intergenic,1.066571,1.137574,KITLG,88580473,,0.812428,True,2707787.0,False,0.000278,0.000517,0.0,,0.0,0.000278,0.000278,0.000296,9.2e-05,0.000551,2.2e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.066571,1.137574,,0.000424,0.000517,0.00034,0.00034,0.00034,0.000424,0.000764,0.000815,0.000332,0.000551,2.2e-05,0.0,2707.787,2.748201438848921,1.458487755312241,0.4390485626576139
promoter|chr12:85874044-85874604|KITLG,chr12,85874044,85874604,promoter|chr12:85874044-85874604,promoter,1.067045,1.138585,KITLG,88580473,,0.812428,True,2706149.0,False,0.000278,0.000517,0.0,,0.0,0.000278,0.000278,0.000297,9.2e-05,0.000552,2.2e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.067045,1.138585,,0.000424,0.000517,0.00034,0.00034,0.00034,0.000424,0.000764,0.000815,0.000332,0.000552,2.2e-05,0.0,2706.149,2.748201438848921,1.458487755312241,0.4390485626576139
intergenic|chr12:85913958-85914458|KITLG,chr12,85913958,85914458,intergenic|chr12:85913958-85914458,intergenic,0.259337,0.067256,KITLG,88580473,,0.812428,True,2666265.0,False,0.000283,0.000524,0.0,,0.0,0.000283,0.000283,7.3e-05,2.3e-05,0.000136,5e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.259337,0.067256,,0.00043,0.000524,0.000189,0.000189,0.000189,0.00043,0.00062,0.000161,6.5e-05,0.000136,5e-06,0.0,2666.265,2.190812720848057,1.1314661624423543,0.3406052539739637
intergenic|chr12:85920294-85920794|KITLG,chr12,85920294,85920794,intergenic|chr12:85920294-85920794,intergenic,0.941872,0.887123,KITLG,88580473,,0.812428,True,2659929.0,False,0.000283,0.000525,0.0,,0.0,0.000283,0.000283,0.000267,8.3e-05,0.000494,2e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.941872,0.887123,,0.000431,0.000525,0.0,,0.0,0.000431,0.000431,0.000406,0.000165,0.000494,2e-05,0.0,2659.929,1.5229681978798588,0.6068858162572166,0.1826908346364413
intergenic|chr12:85923665-85924165|KITLG,chr12,85923665,85924165,intergenic|chr12:85923665-85924165,intergenic,0.592381,0.350915,KITLG,88580473,,0.812428,True,2656558.0,False,0.000284,0.000525,0.0,,0.0,0.000284,0.000284,0.000168,5.2e-05,0.000311,1.2e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.592381,0.350915,,0.000432,0.000525,0.0,,0.0,0.000432,0.000432,0.000256,0.000104,0.000311,1.2e-05,0.0,2656.558,1.52112676056338,0.6051403826587869,0.1821654067678744
intergenic|chr12:85951780-85952280|KITLG,chr12,85951780,85952280,intergenic|chr12:85951780-85952280,intergenic,0.604979,0.366,KITLG,88580473,,0.812428,True,2628443.0,False,0.000287,0.00053,0.0,,0.0,0.000287,0.000287,0.000174,5.4e-05,0.000321,1.3e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.604979,0.366,,0.000436,0.00053,0.0,,0.0,0.000436,0.000436,0.000264,0.000107,0.000321,1.3e-05,0.0,2628.443,1.5191637630662025,0.6032773981012394,0.1816045925345935
intergenic|chr12:85955005-85955505|KITLG,chr12,85955005,85955505,intergenic|chr12:85955005-85955505,intergenic,0.50823,0.258298,KITLG,88580473,,0.812428,True,2625218.0,False,0.000287,0.000531,0.0,,0.0,0.000287,0.000287,0.000146,4.5e-05,0.00027,1.1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.50823,0.258298,,0.000437,0.000531,0.0,,0.0,0.000437,0.000437,0.000222,9e-05,0.00027,1.1e-05,0.0,2625.218,1.5226480836236935,0.6065825428249099,0.1825995402364295
intergenic|chr12:85968283-85968783|KITLG,chr12,85968283,85968783,intergenic|chr12:85968283-85968783,intergenic,0.366758,0.134511,KITLG,88580473,,0.812428,True,2611940.0,False,0.000289,0.000533,0.0,,0.0,0.000289,0.000289,0.000106,3.3e-05,0.000196,8e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.366758,0.134511,,0.000439,0.000533,0.0,,0.0,0.000439,0.000439,0.000161,6.6e-05,0.000196,8e-06,0.0,2611.94,1.5190311418685123,0.6031514470346799,0.1815666774855735
intergenic|chr12:85971728-85972228|KITLG,chr12,85971728,85972228,intergenic|chr12:85971728-85972228,intergenic,0.651474,0.424418,KITLG,88580473,,0.812428,True,2608495.0,False,0.000289,0.000534,0.0,,0.0,0.000289,0.000289,0.000188,5.8e-05,0.000348,1.4e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.651474,0.424418,,0.000439,0.000534,0.0,,0.0,0.000439,0.000439,0.000286,0.000117,0.000348,1.4e-05,0.0,2608.495,1.5190311418685123,0.6031514470346799,0.1815666774855735
genic|chr12:85985945-85986445|KITLG,chr12,85985945,85986445,genic|chr12:85985945-85986445,genic,0.669449,0.448162,KITLG,88580473,,0.812428,True,2594278.0,False,0.000291,0.000536,0.0,,0.0,0.000291,0.000291,0.000195,6e-05,0.000359,1.4e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.669449,0.448162,,0.000441,0.000536,0.0,,0.0,0.000441,0.000441,0.000296,0.00012,0.000359,1.4e-05,0.0,2594.278,1.515463917525773,0.5997595026492366,0.1805456004819312
genic|chr12:86137723-86138504|KITLG,chr12,86137723,86138504,genic|chr12:86137723-86138504,genic,1.884584,3.551657,KITLG,88580473,,0.812428,True,2442359.5,False,0.00031,0.000565,0.0,,0.0,0.00031,0.00031,0.000585,0.000181,0.001065,4.3e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.884584,3.551657,,0.000467,0.000565,0.0,,0.0,0.000467,0.000467,0.00088,0.000359,0.001065,4.3e-05,0.0,2442.3595,1.506451612903226,0.5911543344354246,0.1779551867318396
genic|chr12:86230284-86230784|KITLG,chr12,86230284,86230784,genic|chr12:86230284-86230784,genic,1.558733,2.429649,KITLG,88580473,,0.812428,True,2349939.0,False,0.000323,0.000585,0.0,,0.0,0.000323,0.000323,0.000504,0.000156,0.000911,3.6e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.558733,2.429649,,0.000484,0.000585,0.00018,0.00018,0.00018,0.000484,0.000665,0.001036,0.000422,0.000911,3.6e-05,0.0,2349.939,2.058823529411765,1.041820175694628,0.3136191229720015
genic|chr12:86233064-86233564|KITLG,chr12,86233064,86233564,genic|chr12:86233064-86233564,genic,0.717277,0.514486,KITLG,88580473,,0.812428,True,2347159.0,False,0.000324,0.000585,0.0,,0.0,0.000324,0.000324,0.000232,7.2e-05,0.00042,1.7e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.717277,0.514486,,0.000485,0.000585,0.00018,0.00018,0.00018,0.000485,0.000665,0.000477,0.000194,0.00042,1.7e-05,0.0,2347.159,2.052469135802469,1.0373605275039282,0.3122766350964925
genic|chr12:86249804-86250304|KITLG,chr12,86249804,86250304,genic|chr12:86249804-86250304,genic,0.815898,0.66569,KITLG,88580473,,0.812428,True,2330419.0,False,0.000326,0.000589,0.0,,0.0,0.000326,0.000326,0.000266,8.2e-05,0.00048,1.9e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.815898,0.66569,,0.000488,0.000589,0.000183,0.000183,0.000183,0.000488,0.000671,0.000548,0.000223,0.00048,1.9e-05,0.0,2330.419,2.058282208588957,1.041440801969106,0.3135049201010531
genic|chr12:86253503-86254003|KITLG,chr12,86253503,86254003,genic|chr12:86253503-86254003,genic,0.259337,0.067256,KITLG,88580473,,0.812428,True,2326720.0,False,0.000327,0.00059,0.0,,0.0,0.000327,0.000327,8.5e-05,2.6e-05,0.000153,6e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.259337,0.067256,,0.000489,0.00059,0.000183,0.000183,0.000183,0.000489,0.000672,0.000174,7.1e-05,0.000153,6e-06,0.0,2326.72,2.055045871559633,1.0391705972806768,0.3128215203935394
genic|chr12:86261229-86261729|KITLG,chr12,86261229,86261729,genic|chr12:86261229-86261729,genic,0.449185,0.201767,KITLG,88580473,,0.812428,True,2318994.0,False,0.000328,0.000591,0.0,,0.0,0.000328,0.000328,0.000147,4.6e-05,0.000266,1.1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.449185,0.201767,,0.00049,0.000591,0.000197,0.000197,0.000197,0.00049,0.000687,0.000309,0.000126,0.000266,1.1e-05,0.0,2318.994,2.0945121951219514,1.066614284200016,0.3210828933478713
genic|chr12:86342586-86343086|KITLG,chr12,86342586,86343086,genic|chr12:86342586-86343086,genic,0.532028,0.283054,KITLG,88580473,,0.812428,True,2237637.0,False,0.00034,0.00061,0.0,,0.0,0.00034,0.00034,0.000181,5.6e-05,0.000325,1.3e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.532028,0.283054,,0.000507,0.00061,0.000388,0.000388,0.000388,0.000507,0.000894,0.000476,0.000194,0.000325,1.3e-05,0.0,2237.637,2.6294117647058823,1.3947400850456155,0.4198586017536625
genic|chr12:86376043-86376543|KITLG,chr12,86376043,86376543,genic|chr12:86376043-86376543,genic,0.421093,0.177319,KITLG,88580473,,0.812428,True,2204180.0,False,0.000346,0.000618,0.000648,0.000648,0.000648,0.000346,0.000994,0.000418,0.00013,0.00026,1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.421093,0.177319,,0.000514,0.000618,0.000189,0.000189,0.000189,0.000514,0.000703,0.000296,0.000121,0.00026,1e-05,0.0,2204.18,0.7072434607645874,-0.4997211624897524,-0.1504310593774893
genic|chr12:86429824-86430324|KITLG,chr12,86429824,86430324,genic|chr12:86429824-86430324,genic,0.639761,0.409294,KITLG,88580473,,0.812428,True,2150399.0,False,0.000355,0.000631,0.0,,0.0,0.000355,0.000355,0.000227,7e-05,0.000404,1.6e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.639761,0.409294,,0.000526,0.000631,0.000201,0.000201,0.000201,0.000526,0.000727,0.000465,0.000189,0.000404,1.6e-05,0.0,2150.399,2.047887323943662,1.0341363395275494,0.3113060578039435
genic|chr12:86513762-86514262|KITLG,chr12,86513762,86514262,genic|chr12:86513762-86514262,genic,0.449185,0.201767,KITLG,88580473,,0.812428,True,2066461.0,False,0.000371,0.000654,0.0,,0.0,0.000371,0.000371,0.000166,5.2e-05,0.000294,1.2e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.449185,0.201767,,0.000546,0.000654,0.0,,0.0,0.000546,0.000546,0.000245,0.0001,0.000294,1.2e-05,0.0,2066.461,1.4716981132075473,0.5574817642990499,0.1678187330896912
genic|chr12:86529137-86529637|KITLG,chr12,86529137,86529637,genic|chr12:86529137-86529637,genic,0.623002,0.388131,KITLG,88580473,,0.812428,True,2051086.0,False,0.000374,0.000658,0.0,,0.0,0.000374,0.000374,0.000233,7.2e-05,0.00041,1.6e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.623002,0.388131,,0.00055,0.000658,0.0,,0.0,0.00055,0.00055,0.000342,0.000139,0.00041,1.6e-05,0.0,2051.086,1.4705882352941178,0.5563933485243844,0.1674910872937633
genic|chr12:86623210-86623710|KITLG,chr12,86623210,86623710,genic|chr12:86623210-86623710,genic,0.700822,0.491151,KITLG,88580473,,0.812428,True,1957013.0,False,0.000393,0.000685,0.000408,0.000408,0.000408,0.000393,0.000801,0.000561,0.000174,0.00048,1.9e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.700822,0.491151,,0.000574,0.000685,0.000216,0.000216,0.000216,0.000574,0.00079,0.000554,0.000226,0.00048,1.9e-05,0.0,1957.013,0.986267166042447,-0.0199495893442449,-0.0060054247937961
genic|chr12:86634664-86635164|KITLG,chr12,86634664,86635164,genic|chr12:86634664-86635164,genic,1.021452,1.043364,KITLG,88580473,,0.812428,True,1945559.0,False,0.000395,0.000689,0.0,,0.0,0.000395,0.000395,0.000404,0.000125,0.000704,2.8e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.021452,1.043364,,0.000577,0.000689,0.0,,0.0,0.000577,0.000577,0.00059,0.00024,0.000704,2.8e-05,0.0,1945.559,1.460759493670886,0.5467186655810163,0.1645787175292712
genic|chr12:86660717-86661217|KITLG,chr12,86660717,86661217,genic|chr12:86660717-86661217,genic,1.478635,2.186361,KITLG,88580473,,0.812428,True,1919506.0,False,0.000401,0.000697,0.000314,0.000314,0.000314,0.000401,0.000715,0.001058,0.000328,0.001031,4.1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.478635,2.186361,,0.000585,0.000697,0.0,,0.0,0.000585,0.000585,0.000864,0.000352,0.001031,4.1e-05,0.0,1919.506,0.8181818181818181,-0.289506617194986,-0.0871501757189001
genic|chr12:86669380-86669880|KITLG,chr12,86669380,86669880,genic|chr12:86669380-86669880,genic,0.317124,0.100568,KITLG,88580473,,0.812428,True,1910843.0,False,0.000403,0.0007,0.0,,0.0,0.000403,0.000403,0.000128,4e-05,0.000222,9e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.317124,0.100568,,0.000587,0.0007,0.0,,0.0,0.000587,0.000587,0.000186,7.6e-05,0.000222,9e-06,0.0,1910.843,1.456575682382134,0.5425806645820845,0.1633330551065048
genic|chr12:86712117-86712824|KITLG,chr12,86712117,86712824,genic|chr12:86712117-86712824,genic,9.285527,86.221012,KITLG,88580473,,0.812428,True,1868002.5,False,0.000413,0.000714,0.0,,0.0,0.000413,0.000413,0.003832,0.001188,0.006627,0.000265,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,9.285527,86.221012,,0.0006,0.000714,0.0,,0.0,0.0006,0.0006,0.005568,0.002268,0.006627,0.000265,0.0,1868.0025,1.452784503631961,0.5388207190764369,0.1622011987272422
genic|chr12:86713029-86713529|KITLG,chr12,86713029,86713529,genic|chr12:86713029-86713529,genic,1.698258,2.88408,KITLG,88580473,,0.812428,True,1867194.0,False,0.000413,0.000714,0.0,,0.0,0.000413,0.000413,0.000701,0.000217,0.001213,4.8e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.698258,2.88408,,0.0006,0.000714,0.0,,0.0,0.0006,0.0006,0.001019,0.000415,0.001213,4.8e-05,0.0,1867.194,1.452784503631961,0.5388207190764369,0.1622011987272422
genic|chr12:86772617-86773117|KITLG,chr12,86772617,86773117,genic|chr12:86772617-86773117,genic,0.589732,0.347784,KITLG,88580473,,0.812428,True,1807606.0,False,0.000427,0.000734,0.0,,0.0,0.000427,0.000427,0.000252,7.8e-05,0.000433,1.7e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.589732,0.347784,,0.000618,0.000734,0.000201,0.000201,0.000201,0.000618,0.00082,0.000483,0.000197,0.000433,1.7e-05,0.0,1807.606,1.920374707259953,0.9413878398849552,0.2833859773586926
